pid,Cohort,Time,Grade,Gender,School,Ethnicity,Language.Fluency,Parent.Ed.Lvl,SpEd,SpEd.Dis,Low.Income,Time_since_firstgameplay,Age_months,Year_enrolled,Birthdate_provided,BACKWARDSSPATIALSPAN.object_count_span,SPATIALSPAN.object_count_span,SAATSUSTAINED.rt_sd.correct,SAATIMPULSIVE.dprime.overall,TNT.dprime.tap_trace,FLANKER.rcs.overall,STROOP.rcs.overall,TASKSWITCH.rcs.overall,BOXED.rt_mean.correct,BRT.rt_mean.correct,BRT.rt_mean.correct.dominant,BRT.rt_mean.correct.nondominant,,TNT.dprime.tap_trace.residuals,SAAT.rt_sd.correct.sustained.residuals,SAAT.dprime.impulsive.residuals,FLANKER.rcs.overall.residuals,STROOP.rcs.overall.residuals,TASKSWITCH.rcs.overall.residuals,BOXED.rt_mean.correct.residuals,BACKWARDSSPATIALSPAN.object_count_span.residuals,SPATIALSPAN.object_count_span.residuals,X2017.ELA.SBAC.SS,X2017.ELA.SBAC.PL,X2017.Math.SBAC.SS,X2017.Math.SBAC.PL,X2018.ELA.SBAC.SS,X2018.ELA.SBAC.PL,X2018.Math.SBAC.SS,X2018.Math.SBAC.PL,MATH_FLUENCY.acc_length.overall,READING_COMPREHENSION.acc_length.overall,MATH_FLUENCY.rt_mean.overall,MATH_FLUENCY.rt_sum.overall,MATH_FLUENCY.acc_mean.overall,MATH_FLUENCY.acc_sum.overall,READING_COMPREHENSION.rt_mean.overall,READING_COMPREHENSION.rt_sum.overall,READING_COMPREHENSION.acc_sum.overall,READING_COMPREHENSION.acc_score.overall,MATH_FLUENCY.rt_mean.overall.T4T3,MATH_FLUENCY.rt_sum.overall.T4T3,MATH_FLUENCY.acc_mean.overall.T4T3,MATH_FLUENCY.acc_sum.overall.T4T3,READING_COMPREHENSION.rt_mean.overall.T4T3,READING_COMPREHENSION.rt_sum.overall.T4T3,READING_COMPREHENSION.acc_sum.overall.T4T3,READING_COMPREHENSION.acc_score.overall.T4T3,Label,Group,LabelMF,GroupMF,zscore_TNT.dprime.tap_trace.residuals,zscore_SAAT.rt_sd.correct.sustained.residuals,zscore_SAAT.dprime.impulsive.residuals,zscore_FLANKER.rcs.overall.residuals,zscore_BOXED.rt_mean.correct.residuals,zscore_TASKSWITCH.rcs.overall.residuals,zscore_STROOP.rcs.overall.residuals,zscore_SPATIALSPAN.object_count_span.residuals,zscore_BACKWARDSSPATIALSPAN.object_count_span.residuals,zscore_X2017.ELA.SBAC.SS,zscore_X2017.Math.SBAC.SS,zscore_X2018.ELA.SBAC.SS,zscore_X2018.Math.SBAC.SS,zscore_combined.Math,zscore_combined.ELA,zscore_MATH_FLUENCY.rt_mean.overall,zscore_MATH_FLUENCY.rt_sum.overall,zscore_MATH_FLUENCY.acc_mean.overall,zscore_MATH_FLUENCY.acc_sum.overall,zscore_READING_COMPREHENSION.rt_mean.overall,zscore_READING_COMPREHENSION.rt_sum.overall,zscore_READING_COMPREHENSION.acc_sum.overall,zscore_READING_COMPREHENSION.acc_score.overall,zscore_MATH_FLUENCY.rt_mean.overall.T4T3,zscore_MATH_FLUENCY.rt_sum.overall.T4T3,zscore_MATH_FLUENCY.acc_mean.overall.T4T3,zscore_MATH_FLUENCY.acc_sum.overall.T4T3,zscore_READING_COMPREHENSION.rt_mean.overall.T4T3,zscore_READING_COMPREHENSION.rt_sum.overall.T4T3,zscore_READING_COMPREHENSION.acc_sum.overall.T4T3,zscore_READING_COMPREHENSION.acc_score.overall.T4T3,Clusters,BMU
ADMIN-UCSF-pe635,5,T3,6,2,Peterson,Hispanic or Latino,English Only,College Graduate,No,,No,0,134.4634409,2,1,4,6,52.51000992,2.826741109,3.160513514,1.668557438,1.46893413,1.901697032,755.43566,284.2943629,296.7095235,268.0591528,,1.126509525,24.4748717,-0.014991296,0.177801417,-0.066625932,0.117833264,-45.39919748,-1.39299019,0.179369277,NaN,,NaN,,2578,Standard Met,2631,Standard Exceeded,65,41,1766.723077,114837,0.969230769,63,3410.585366,139834,39,37,-171.954961,-4798,0.016276477,5,-332.4035477,-4394,0,-3,pe635-T3,6-T3,pe635-T3-2,6-T3-2,1.638554901,1.238081996,-0.012054186,1.125556222,-0.506653607,0.534221329,-0.285201888,0.160403989,-1.335933651,NaN,NaN,0.184418998,0.561110912,0.561110912,0.184418998,-0.939018792,-0.806780866,0.439832561,1.026525171,0.16235767,0.440120144,0.304036937,0.664170645,-0.099052331,-0.381204029,-0.079684184,0.226116023,-0.292863597,-0.230436091,-0.218065633,-0.477999395,5,251
ADMIN-UCSF-pe636,5,T3,6,2,Peterson,White,English Only,Grad School/post grad trng,No,,No,0,138.1967742,2,1,6,5,31.48479532,3.312760474,NaN,1.670416175,1.243742373,2.379581854,746.349657,282.7349986,281.9487032,283.477611,,NaN,45.24831286,0.460026086,0.173499844,-0.296829624,0.584252257,-39.18185209,0.593152014,-0.835088394,2662,Standard Exceeded,2648,Standard Exceeded,2669,Standard Exceeded,2634,Standard Exceeded,62,48,1903.193548,117998,0.951612903,59,2723.395833,130723,44,40,-483.5043592,-12941,-0.006407424,10,-499.610119,-6191,10,12,pe636-T3,6-T3,pe636-T3-2,6-T3-2,NaN,2.250944727,0.703879843,1.101770346,-0.432814462,1.705253923,-1.655645422,-0.901666839,0.574626286,NaN,NaN,1.163309372,0.590189368,0.590189368,1.163309372,-0.711044876,-0.521741232,0.209739064,0.667739675,-0.575731886,-0.173109867,0.902897571,0.937117485,-0.926007995,-1.677082297,-0.432614063,1.059581229,-0.515037541,-0.361111404,1.599147974,1.219740748,5,252
ADMIN-UCSF-pe638,5,T3,6,2,Peterson,Hispanic or Latino,RFEP-Redesignated,Not HS Graduate,No,,Yes,0,138.5634409,2,1,6,7,77.93860391,3.133313787,NaN,1.183806956,1.540449325,1.460628506,657.167694,311.6980251,295.6180062,324.2047065,,NaN,3.470846656,0.484925967,-0.198690157,0.092967071,-0.121739227,103.2814453,0.850541351,1.433442782,2535,Standard Met,2546,Standard Met,2544,Standard Met,2501,Standard Nearly Met,50,44,2589.04,129452,0.98,49,3009.545455,132420,40,36,77.14367347,1191,-0.000408163,-1,75.75687104,248,0,1,pe638-T3,6-T3,pe638-T3-2,6-T3-2,NaN,0.213976553,0.741408306,-0.956282677,1.259124368,-0.067270463,0.664883652,1.473336923,0.82222072,NaN,NaN,-0.181320263,-0.698955505,-0.698955505,-0.181320263,0.434661591,0.511110388,0.580481261,-0.229224067,-0.268387206,-0.058890646,0.423809064,0.573188365,0.562138247,0.57188635,-0.339273932,-0.774042223,0.249475195,0.107123621,-0.218065633,-0.025268691,4,14
ADMIN-UCSF-pe649,5,T3,6,2,Peterson,Asian,IFEP-Initially Fluent,High School Graduate,No,,Yes,0,141.6634409,2,1,6,6,96.15640278,2.94037121,2.10040051,1.492167093,NaN,1.672400997,739.5321658,311.5269767,313.477742,309.4678356,,0.297819259,-14.77456952,0.29077657,0.108994249,NaN,0.088775565,20.60230721,0.849021274,0.431856905,NaN,,NaN,,2595,Standard Met,2649,Standard Exceeded,56,43,2226.714286,124696,0.981818182,54,3109.976744,133729,37,31,-292.5339578,-6711,-0.015151515,4,-476.3309109,-7314,7,9,pe649-T3,6-T3,pe649-T3-2,6-T3-2,0.474629671,-0.675625797,0.448791308,0.745081734,0.277200976,0.461266511,NaN,0.424742021,0.820758489,NaN,NaN,0.367288628,0.735581647,0.735581647,0.367288628,-0.170603498,0.082243415,0.604227146,0.219257804,-0.160516986,0.029213633,0.064492684,0.118276964,-0.41910907,-0.685639142,-0.568659936,0.059422982,-0.484105542,-0.442774385,1.053983892,0.880192719,4,12
ADMIN-UCSF-pe655,5,T3,6,2,Peterson,Asian,English Only,College Graduate,No,,Yes,0,133.5967742,2,1,4,7,88.96674691,2.983804545,1.186898445,1.336360328,NaN,2.199993198,704.392761,301.600712,284.1457093,322.7960723,,-0.700036198,-9.187598804,0.264175852,-0.086026493,NaN,0.543381062,37.48102951,-1.2391917,1.339825378,2621,Standard Exceeded,2668,Standard Exceeded,2662,Standard Exceeded,2662,Standard Exceeded,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,pe655-T3,6-T3,pe655-T3-2,6-T3-2,-0.926894143,-0.403218622,0.408699388,-0.333300346,0.477657979,1.602639102,NaN,1.375325624,-1.187987933,NaN,NaN,1.088010112,0.861588289,0.861588289,1.088010112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,116
ADMIN-UCSF-pe656,5,T3,6,2,Peterson,Hispanic or Latino,RFEP-Redesignated,Some College,No,,Yes,0,141.8967742,2,1,5,6,63.8550891,3.298545195,1.676961688,1.395871205,1.586666378,1.770981212,748.4057476,289.3632441,290.9507877,287.6875036,,-0.313966951,13.94820922,0.492575921,-0.074860064,0.067398151,0.024388356,-29.04440476,-0.347943931,0.226365493,2483,Standard Nearly Met,2524,Standard Nearly Met,2602,Standard Met,2513,Standard Nearly Met,45,35,3013.777778,135620,0.888888889,40,4029.4,141029,33,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,pe656-T3,6-T3,pe656-T3-2,6-T3-2,-0.384646025,0.724827402,0.752938121,-0.271554725,-0.312418956,0.299610314,0.512667322,0.209605953,-0.33065643,NaN,NaN,0.442587888,-0.582641681,-0.582641681,0.442587888,1.14418603,1.067302878,-0.609451396,-1.036491435,0.82700781,0.520551475,-0.414595824,0.118276964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,248
ADMIN-UCSF-pe657,5,T3,6,2,Peterson,Asian,RFEP-Redesignated,Some College,No,,No,0,138.5301075,2,1,4,5,69.84029709,1.494308823,1.157744965,1.292228374,1.325851742,1.624449303,NaN,351.431942,351.431942,NaN,,-0.305723912,17.98455347,-0.87373918,0.066701173,0.006077831,0.334240576,NaN,-0.796350299,-0.198163554,2490,Standard Nearly Met,2441,Standard Not Met,2509,Standard Nearly Met,2476,Standard Nearly Met,63,38,1857.222222,117005,0.920634921,58,3644.947368,138508,32,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,pe657-T3,6-T3,pe657-T3-2,6-T3-2,-0.373068381,0.921629782,-1.306336999,0.511218942,NaN,1.077552582,0.147616548,-0.234848192,-0.761998778,NaN,NaN,-0.557816561,-0.941275969,-0.941275969,-0.557816561,-0.787839974,-0.611283894,-0.194840714,0.5780433,0.414078831,0.350871653,-0.53436795,-0.336634436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5
ADMIN-UCSF-pe661,5,T3,6,2,Peterson,Asian,English Only,College Graduate,No,,No,0,130.9301075,2,1,6,5,58.58621983,2.983804545,1.676961688,1.259057341,1.276412064,1.124996362,774.4796071,311.0516634,NaN,311.0516634,,-0.129658775,22.7188698,0.330856366,-0.125993241,-0.173147654,-0.462123995,-15.219536,0.844797248,-0.57254997,2597,Standard Exceeded,2670,Standard Exceeded,2603,Standard Met,2675,Standard Exceeded,71,52,1531.309859,108723,0.985915493,70,2473.365385,128615,48,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,pe661-T3,6-T3,pe661-T3-2,6-T3-2,-0.125778575,1.152463592,0.50919855,-0.55429953,-0.148230476,-0.921870434,-0.919344651,-0.626806281,0.816695208,NaN,NaN,0.453344925,0.98759493,0.98759493,0.453344925,-1.332276562,-1.358103967,0.657738998,1.654399791,-0.844282052,-0.314992083,1.381986079,1.301046605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,198
ADMIN-UCSF-pe664,5,T3,6,2,Peterson,Hispanic or Latino,English Learner,Not HS Graduate,No,,Yes,0,134.9301075,2,1,5,6,105.2476571,2.543546336,1.759060174,1.486692175,1.477799497,1.700946651,799.2216508,320.7662599,298.9394805,341.3804405,,0.034994347,-22.37405808,-0.040861199,0.140019368,0.059463356,0.185256626,-22.09028898,-0.068870837,0.517519071,2392,Standard Not Met,2505,Standard Nearly Met,2362,Standard Not Met,2519,Standard Nearly Met,52,37,2467.019231,128285,0.941176471,48,3766.567568,139363,25,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,pe664-T3,6-T3,pe664-T3-2,6-T3-2,0.105482647,-1.046158472,-0.051044642,0.916637498,-0.229829695,0.703500358,0.465430076,0.514424706,-0.06220341,NaN,NaN,-2.139101011,-0.52448477,-0.52448477,-2.139101011,0.230825902,0.40587747,0.073436786,-0.318920442,0.544707419,0.408418757,-1.372772838,-1.519404078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,9
ADMIN-UCSF-pe666,5,T3,6,2,Peterson,Asian,RFEP-Redesignated,Some College,No,,Yes,0,132.5967742,2,1,6,5,96.53330287,2.969589266,1.420801511,1.46427648,1.421083893,1.556098196,814.042352,267.7465903,280.6995759,258.6033064,,-0.75382544,-22.22020867,0.011105232,-0.091851963,-0.167662181,-0.349439474,-134.4477151,0.459952658,-0.974053668,2560,Standard Met,2583,Standard Exceeded,2566,Standard Met,2605,Standard Met,64,55,1795.484375,114911,0.921875,59,2255.236364,124038,48,41,231.7698623,4697,-0.008081897,-6,381.9881262,5186,-6,-6,pe666-T3,6-T3,pe666-T3-2,6-T3-2,-1.002443064,-1.038657147,0.027277832,-0.365512727,-1.564221749,-0.638954753,-0.886688654,-1.047154392,0.446495806,NaN,NaN,0.055334553,0.309097629,0.309097629,0.055334553,-0.890973045,-0.800107999,-0.178644984,0.667739675,-1.078567857,-0.623054179,1.381986079,1.028099765,0.972567551,1.129831727,-0.458666525,-1.607507429,0.656376701,0.466208036,-1.308393797,-0.817547424,1,172
ADMIN-UCSF-pe679,5,T3,6,2,Peterson,Asian,IFEP-Initially Fluent,College Graduate,No,,No,0,141.3634409,2,1,4,6,96.16304701,2.114380772,2.346858753,1.306423019,1.361606566,1.496863254,622.0219281,317.0450628,NaN,317.0450628,,0.591170195,-13.89026888,-0.496281405,-0.054950477,-0.068689833,-0.046188314,148.2637972,-1.101940463,0.48301793,NaN,,NaN,,2525,Standard Nearly Met,2579,Standard Met,56,42,2190.446429,122665,0.945454545,52,3300.595238,138625,35,28,-463.4925824,-10413,-0.054829545,5,508.458816,2310,-8,-11,pe679-T3,6-T3,pe679-T3-2,6-T3-2,0.886651593,-0.632509437,-0.73744231,-0.161463143,1.793348896,0.122414312,-0.297488658,0.478304268,-1.055959766,NaN,NaN,-0.385703967,0.057084346,0.057084346,-0.385703967,-0.231188952,-0.100899735,0.129309456,0.039865055,0.04422059,0.35874652,-0.17505157,-0.154669876,-0.872890088,-1.274775989,-1.185994778,0.226116023,0.824423277,0.257069361,-1.671836518,-1.383460805,4,7
ADMIN-UCSF-pe680,5,T3,6,2,Peterson,Asian,English Only,Grad School/post grad trng,No,,No,0,136.8301075,2,1,7,3,60.81550203,2.56286845,2.618236558,1.362785715,1.369567278,1.760598412,820.1365839,337.9856735,338.7789507,337.1483253,,1.040501298,24.83832695,0.099951259,0.084138667,0.006575864,0.37152079,-11.32782372,2.084155071,-2.322830854,2643,Standard Exceeded,2636,Standard Exceeded,2719,Standard Exceeded,2748,Standard Exceeded,62,59,1895.870968,117544,0.967213115,59,2011.745763,118693,59,59,-333.4852535,-8177,0.032786885,11,-455.2624294,-25304,-1,-3,pe680-T3,6-T3,pe680-T3-2,6-T3-2,1.517753259,1.255803195,0.161184288,0.607640896,-0.10201128,1.17115157,0.150581427,-2.459235886,2.008889502,NaN,NaN,1.701161226,1.695170688,1.695170688,1.701161226,-0.723277246,-0.562680173,0.413481516,0.667739675,-1.340093769,-0.982807709,2.699479474,2.665780807,-0.527807421,-0.918938607,0.177194751,1.22627427,-0.456111022,-1.750981885,-0.399786993,-0.477999395,5,210
ADMIN-UCSF-pe682,5,T3,6,2,Peterson,White,English Only,Grad School/post grad trng,No,,No,0,133.5967742,2,1,6,7,59.37874615,3.312760474,2.948173963,1.50387653,1.173369631,1.728200277,672.8410464,348.3134985,NaN,348.3134985,,1.458204555,27.94260352,0.922710515,0.266029833,-0.156427235,0.415061987,154.9671198,1.175936641,1.772923746,2584,Standard Exceeded,2693,Standard Exceeded,2674,Standard Exceeded,2743,Standard Exceeded,62,54,1899.919355,117795,0.983606557,60,2315.944444,125061,51,48,-112.9037298,-3426,0.000520427,2,46.90461216,170,0,1,pe682-T3,6-T3,pe682-T3-2,6-T3-2,2.104432479,1.40716021,1.401225962,1.613421983,1.872959659,1.280469933,-0.819805022,1.828751288,1.135233154,NaN,NaN,1.217094557,1.646706595,1.646706595,1.217094557,-0.716514416,-0.540046529,0.627583753,0.757436049,-1.013363138,-0.554199575,1.741302459,1.664975726,0.057689265,-0.162863738,-0.324826365,-0.2739631,0.211138064,0.10145157,-0.218065633,-0.025268691,6,42
ADMIN-UCSF-pe685,5,T3,6,2,Peterson,Asian,RFEP-Redesignated,Grad School/post grad trng,No,,No,0,132.6967742,2,1,4,6,84.15835252,3.298545195,1.962434363,1.429900709,1.40924091,1.123338653,765.8834282,295.2956417,NaN,295.2956417,,0.021919236,-5.397214992,0.534431529,-0.017394463,-0.090960063,-0.579633952,-35.6086519,-1.295223754,0.281367815,2526,Standard Met,2493,Standard Nearly Met,2539,Standard Met,2570,Standard Met,58,37,2075.5,120379,0.912280702,52,3850.621622,142473,25,13,-190.4032258,-3503,0.022145528,5,205.5904996,-8618,2,8,pe685-T3,6-T3,pe685-T3-2,6-T3-2,0.087118184,-0.218408678,0.816021821,0.046205703,-0.390378015,-1.216901279,-0.430067299,0.267189787,-1.241887698,NaN,NaN,-0.235105448,-0.030151022,-0.030151022,-0.235105448,-0.423206956,-0.307037224,-0.303948788,0.039865055,0.634987344,0.617742139,-1.372772838,-1.519404078,-0.148020158,-0.17511753,0.011630062,0.226116023,0.421990241,-0.537599431,0.145377089,0.767010043,5,245
ADMIN-UCSF-pe686,5,T3,6,2,Peterson,Asian,RFEP-Redesignated,Some College,No,,Yes,0,133.1634409,2,1,6,5,92.84254267,3.312760474,1.861104284,1.187410913,1.247358996,1.155385567,763.025945,319.5343582,319.5343582,NaN,,0.126569757,-10.16784529,0.719661343,-0.164128555,-0.174936586,-0.369362493,11.83916995,0.920181469,-0.493902526,2588,Standard Exceeded,2555,Standard Met,2674,Standard Exceeded,2596,Standard Met,49,37,2658.591837,130271,0.93877551,46,3713.243243,137390,30,23,21.3039966,-1636,0.039485359,-1,704.2719083,8388,-6,-8,pe686-T3,6-T3,pe686-T3-2,6-T3-2,0.234103598,-0.451013069,1.095195452,-0.76517166,0.173127208,-0.688975239,-0.929994481,-0.544467552,0.889210697,NaN,NaN,1.217094557,0.221862262,0.221862262,1.217094557,0.550847931,0.584962795,0.042079676,-0.49831319,0.48743337,0.275622926,-0.773912204,-0.609581277,0.413921183,0.121997136,0.281413671,-0.774042223,1.08460783,0.699052973,-1.308393797,-1.043912776,3,179
ADMIN-UCSF-pe690,5,T3,6,2,Peterson,Asian,English Only,Grad School/post grad trng,No,,No,0,137,2,1,6,5,69.67980801,2.826741109,2.457071428,1.450087793,1.566554482,1.707122114,738.8938751,300.3063942,307.6694713,292.4831249,,0.559137674,9.8903608,0.09798045,0.022587735,0.082458513,0.040993006,0.598846081,0.749305925,-0.67217491,2701,Standard Exceeded,2663,Standard Exceeded,2724,Standard Exceeded,2748,Standard Exceeded,60,52,1977.016667,118621,0.949152542,56,2400.038462,124802,49,46,-286.7032338,-5370,0.005392912,7,-187.2348901,-885,-5,-14,pe690-T3,6-T3,pe690-T3-2,6-T3-2,0.841660767,0.526976531,0.158213935,0.267290319,0.039633594,0.341299411,0.602324336,-0.731107077,0.724837789,NaN,NaN,1.754946411,1.695170688,1.695170688,1.754946411,-0.58772336,-0.465562905,0.17760617,0.398650552,-0.923040289,-0.571631972,1.501758205,1.483011166,-0.40363239,-0.472232196,-0.249017284,0.559502105,-0.099972296,0.024733454,-1.126672436,-1.723008834,5,165
ADMIN-UCSF-pe700,5,T3,6,2,Peterson,Asian,IFEP-Initially Fluent,Grad School/post grad trng,No,,Yes,0,141.3634409,2,1,5,5,62.71741054,3.397186445,NaN,1.475266703,1.291734583,NaN,815.9729697,347.4974132,358.3698164,341.5175915,,NaN,24.47217479,1.001378655,0.234196039,-0.040685253,NaN,10.33389928,0.168684234,-0.234642602,NaN,,NaN,,2625,Standard Exceeded,2575,Standard Met,55,45,2280.127273,125407,0.981818182,54,3000.711111,135032,34,23,-298.4606061,-6507,-0.01630094,2,-532.0380342,-6661,13,19,pe700-T3,6-T3,pe700-T3-2,6-T3-2,NaN,1.237950501,1.519792568,1.437394589,0.155250141,NaN,-0.130772411,-0.273039369,0.166311547,NaN,NaN,0.689999741,0.018313071,0.018313071,0.689999741,-0.081377106,0.146357044,0.604227146,0.219257804,-0.277875908,0.116914073,-0.294823697,-0.609581277,-0.434840365,-0.65317455,-0.586543391,-0.2739631,-0.558125786,-0.395289143,2.144312056,2.012019481,5,231
ADMIN-UCSF-pe701,5,T3,6,2,Peterson,White,English Only,Some College,No,,No,0,136.8634409,2,1,7,7,107.3386789,2.826741109,-0.086810769,1.548341839,1.764914039,1.66079069,725.5065199,337.1403486,385.8003691,304.7003349,,-1.671729599,-21.82133523,0.357859788,0.266355312,0.399205675,0.26549749,81.74715286,2.076642817,1.669331703,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,pe701-T3,6-T3,pe701-T3-2,6-T3-2,-2.29167241,-1.019209044,0.549897416,1.615221744,1.003376352,0.904960137,2.487976544,1.720297195,2.001663126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,15
ADMIN-UCSF-se005,5,T3,6,2,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,11.04086022,131.2666667,1,1,6,6,56.92015106,2.826741109,2.434514587,1.628128868,1.461677124,2.094472394,716.4305909,272.288306,268.5978455,275.7327358,,0.298483133,18.12624418,-0.099699174,0.089942596,-0.112471472,0.222329446,-28.48086475,0.500314089,0.068054924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60,51,1967.516667,118051,0.945454545,52,2519.941176,128517,47,43,-158.0010417,-2242,0.02228739,8,-269.8684492,-4763,2,0,se005-T3,6-T3,se005-T3-2,6-T3-2,0.475562106,0.928538278,-0.13972373,0.639734164,-0.305726178,0.796578645,-0.558128544,0.043865142,0.485321291,NaN,NaN,NaN,NaN,NaN,NaN,-0.603593109,-0.516962016,0.129309456,0.039865055,-0.794256399,-0.321588125,1.262213952,1.210064325,-0.062013991,0.025558203,0.013837241,0.726195147,-0.209770754,-0.257269252,0.145377089,-0.138451367,5,142
ADMIN-UCSF-se007,5,T3,6,2,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,11.0688172,133.8215054,1,1,4,5,76.2910045,2.212878448,2.432655359,1.427739201,1.320039568,1.470769116,946.1015679,302.341061,298.3685942,306.0928351,,0.552012201,3.60767964,-0.501526765,0.008277148,-0.157516801,-0.180399317,-202.865807,-1.232612349,-0.653310464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,31,2892.111111,130145,0.955555556,43,4684.225806,145211,27,23,-315.8111111,-1330,0.044444444,7,-490.2258065,-6809,5,8,se007-T3,6-T3,se007-T3-2,6-T3-2,0.831652784,0.220648198,-0.745347982,0.188158836,-2.37677648,-0.21454765,-0.826291402,-0.711357236,-1.181658958,NaN,NaN,NaN,NaN,NaN,NaN,0.940941869,0.573600886,0.261231036,-0.767402312,1.530336464,0.802027483,-1.133228584,-0.609581277,-0.480894372,0.170694023,0.358570122,0.559502105,-0.502568236,-0.406051495,0.690541171,0.767010043,3,238
ADMIN-UCSF-se008,5,T3,6,2,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,11.04408602,137.3666667,1,1,4,7,77.22899379,2.983804545,1.20846196,1.265485591,1.40691802,1.48698232,695.1878364,290.1720007,282.8781745,296.6980558,,-0.775593866,0.70488559,0.183541395,-0.202050663,-0.109750791,-0.25366384,25.6613217,-1.340756653,1.233863894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51,36,2536.392157,129356,0.980392157,50,3840.694444,138265,33,30,-425.8231913,-6943,0.002366464,7,-705.99677,-3473,5,3,se008-T3,6-T3,se008-T3-2,6-T3-2,-1.0330176,0.079114983,0.2871692,-0.974864851,0.33728342,-0.398492013,-0.541931846,1.264390881,-1.285687851,NaN,NaN,NaN,NaN,NaN,NaN,0.346713372,0.502453695,0.585602923,-0.139527693,0.624324863,0.334516161,-0.414595824,0.027294684,-0.772903002,-0.722559657,-0.296104602,0.559502105,-0.789271596,-0.163462266,0.690541171,0.201096662,4,94
ADMIN-UCSF-se012,5,T3,6,2,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,11.04623656,142.4333333,1,1,6,6,79.75107624,2.783323784,2.948173963,1.441146003,1.60327953,1.858422971,726.5062025,290.4720635,279.6061188,303.845534,,0.966668071,-1.768749004,-0.014822294,-0.025204845,0.087575148,0.11998314,-5.105039004,0.661909953,0.236645931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,40,2263.963636,124518,0.945454545,52,3492.125,139685,37,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,se012-T3,6-T3,se012-T3-2,6-T3-2,1.414051841,-0.041493455,-0.011799471,0.003017599,-0.028107535,0.539618997,0.632784575,0.2203689,0.640767655,NaN,NaN,NaN,NaN,NaN,NaN,-0.10837846,0.066192465,0.129309456,0.039865055,0.249936933,0.430091467,0.064492684,0.391223804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,143
ADMIN-UCSF-se024,5,T3,6,2,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,11.03978495,138.2333333,1,1,7,6,93.97910536,2.348729083,2.221792791,1.36496021,1.577768507,1.354725871,841.2003805,303.3068648,NaN,303.3068648,,0.349357033,-13.92448345,-0.35886197,-0.050686408,0.103316318,-0.289341116,-96.18789514,1.775970581,0.355644002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67,40,1672.238806,112040,0.970149254,65,3490.775,139631,34,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,se024-T3,6-T3,se024-T3-2,6-T3-2,0.547016325,-0.634177657,-0.530327257,-0.137884648,-1.10983612,-0.488066523,0.72649456,0.344952097,1.712432915,NaN,NaN,NaN,NaN,NaN,NaN,-1.096854762,-1.058997208,0.451828185,1.20591792,0.248486938,0.426456913,-0.294823697,-0.154669876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,52
ADMIN-UCSF-se030,5,T3,6,2,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,11.06989247,132.7892473,1,1,6,5,65.10428599,2.56286845,1.831340149,1.232968173,1.356480572,1.166510564,811.7232369,299.8149222,305.2188486,293.8105596,,-0.070770134,14.38653022,-0.169359754,-0.196473458,-0.129195032,-0.503232282,-73.13464382,0.7449383,-0.676731601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,41,3338.146341,136864,0.829268293,34,3273.634146,134219,39,37,-58.52729384,880,0.099303136,5,-190.2932373,1448,4,5,se030-T3,6-T3,se030-T3-2,6-T3-2,-0.043067364,0.746198874,-0.244714372,-0.94402527,-0.836048472,-1.025080519,-0.657686872,-0.735877635,0.720636373,NaN,NaN,NaN,NaN,NaN,NaN,1.686043701,1.179479185,-1.388110481,-1.57466968,0.015262495,0.062193844,0.304036937,0.664170645,0.202022402,0.522393762,1.212094891,0.226116023,-0.104036042,0.194385933,0.50881981,0.427462014,3,197
